CycID	BH.Q	ADJ.P	PER	LAG	AMP
BraR500.01G015500.v2.1	0.334327166103752	0.197753154615119	20	8	2.9804550827013
BraR500.01G015600.v2.1	2.40028919073922e-06	1.66402908956025e-07	28	26	1.90918830920368
BraR500.01G015700.v2.1	1	1	0	0	0
BraR500.01G015800.v2.1	0.296933224485495	0.173744308609789	28	24	0.312894750675047
BraR500.01G015900.v2.1	0.00020370930795577	4.39574846327842e-05	20	10	1.31345084605401
BraR500.01G016000.v2.1	0.421135833847458	0.254526449996182	28	2	1.12783531599254
BraR500.01G016100.v2.1	0.000395534308133617	9.6222931533276e-05	28	22	0.0989949493661166
BraR500.01G016200.v2.1	0.00727664190438011	0.0027960497896394	28	16	0.0282842712474619
BraR500.01G016300.v2.1	3.40988330416358e-05	5.04146865818582e-06	24	20	11.4622009230339
BraR500.01G016400.v2.1	0.584284942799161	0.365825761159365	20	12	1.61573899501126
BraR500.01G016500.v2.1	0.115420227860412	0.0613887126883452	20	10	8.55599205235723
BraR500.01G016600.v2.1	0.296933224485495	0.173744308609789	28	14	1.3717871555019
BraR500.01G016700.v2.1	0.801282929127515	0.516205083495175	24	0	3.21380032049286
BraR500.01G016800.v2.1	0.0038437051900512	0.00136400503017759	20	12	5.94676802977886
BraR500.01G016900.v2.1	0.000659636742234934	0.000178054090448398	20	6	7.63321770290878
BraR500.01G017000.v2.1	1	1	0	0	0
BraR500.01G017100.v2.1	1	1	0	0	0
BraR500.01G017200.v2.1	1	1	0	0	0
BraR500.01G017300.v2.1	0.000279880453513662	6.48559541099849e-05	28	24	8.59841845922842
BraR500.01G017400.v2.1	3.16549184805923e-06	2.41844504902127e-07	24	2	2.63750829382582
BraR500.01G017500.v2.1	1	1	0	0	0
BraR500.01G017600.v2.1	1	1	20	14	0.245719606462325
BraR500.01G017700.v2.1	0.000432634236491763	0.000108407224615985	28	24	2.67286363288515
BraR500.01G017800.v2.1	1	1	0	0	0
BraR500.01G017900.v2.1	0.00201858397833869	0.000644369989800897	28	2	2.15844344957194
BraR500.01G018000.v2.1	0.00022437226098662	4.98220813473991e-05	24	12	5.90080608900174
BraR500.01G018100.v2.1	0.0664399577714951	0.0333316045948455	20	10	0.0106066017177982
BraR500.01G018200.v2.1	8.92209443482258e-05	1.65295769410965e-05	28	16	1.44956890143242
BraR500.01G018300.v2.1	3.88098141284626e-07	1.46489129400276e-08	24	18	15.1745115242633
BraR500.01G018400.v2.1	0.00020370930795577	4.39574846327842e-05	28	16	1.31521861300698
BraR500.01G018500.v2.1	1.33295876620845e-06	7.68166278194456e-08	20	12	52.3718637485816
BraR500.01G018600.v2.1	0.0154972925542794	0.0065730665572179	28	2	1.09247997693322
BraR500.01G018700.v2.1	0.584284942799161	0.365825761159365	20	16	0.0353553390593274
BraR500.01G018800.v2.1	0.00148562767571511	0.000457162403431193	24	22	2.10010714012405
BraR500.01G018900.v2.1	0.00081237627199476	0.000226753569970393	24	4	2.87792459942925
BraR500.01G019000.v2.1	1	1	28	0	2.55265548008344
BraR500.01G019100.v2.1	0.00787770918194315	0.00307199012716436	28	4	1.08894444302728
